year,week,Rank,LW,Release,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks,Distributor
2023,52,38,39,Priscilla,"$20,636",-23%,15,-13,"$1,375","$20,912,331",10,A24
2023,52,39,41,Freud's Last Session,"$20,550",+15.1%,5,-,"$4,110","$74,452",2,Sony Pictures Releasing
2023,52,40,45,Menus-Plaisirs - Les Troisgros,"$20,203",+80.6%,8,+2,"$2,525","$83,854",7,Zipporah Films
2023,52,41,-,The Crime Is Mine,"$17,902",-,3,-,"$5,967","$27,217",2,Music Box Films
2023,52,42,47,Stop Making Sense2023  Re-release,"$16,352",+141.3%,8,-1,"$2,044","$5,114,382",15,-
2023,52,43,40,The Oath,"$14,756",-37%,16,-,$922,"$475,949",4,Freestyle Releasing
2023,52,44,44,Eileen,"$14,000",-11.5%,11,-9,"$1,272","$1,435,007",5,-
2023,52,45,33,Journey to Bethlehem,"$11,030",-79.5%,40,-33,$275,"$6,820,796",8,Affirm Films
2023,52,46,43,The Teachers' Lounge,"$10,384",-37.6%,3,-,"$3,461","$41,636",2,Sony Pictures Releasing
2023,52,47,42,Oppenheimer,"$10,370",-40.9%,25,+8,$414,"$326,104,355",24,Universal Pictures
2023,52,48,46,The Sweet East,"$9,000",+11.2%,1,-1,"$9,000","$95,276",5,Utopia
2023,52,49,49,Past Lives,"$4,599",-2.7%,4,-1,"$1,149","$11,033,657",31,A24
2023,52,50,51,Barbie,"$3,999",+12%,16,-,$249,"$636,228,022",24,Warner Bros.
2023,52,51,50,Godard Cinema,"$3,500",-21.2%,4,+1,$875,"$20,246",3,Kino Lorber
2023,52,52,48,Immediate Family,"$3,105",-35.7%,4,-2,$776,"$58,954",3,Magnolia Pictures
2023,52,53,58,Four Daughters,$747,+179.8%,1,-1,$747,"$44,576",10,Kino Lorber
2023,52,54,56,Smoke Sauna Sisterhood,$735,-1.6%,1,-,$735,"$15,001",6,Greenwich Entertainment
2023,52,55,57,After Death,$616,+24.4%,9,-,$68,"$11,477,961",10,Angel Studios
2023,52,56,53,Common Ground,$519,-62.2%,1,-2,$519,"$247,450",14,Area 23a
2023,52,57,-,Fremont,$495,-,1,-,$495,"$269,980",19,Music Box Films
2023,52,58,-,The Unknown Country,$144,-,1,-,$144,"$67,307",23,Music Box Films
2023,52,59,59,La Syndicaliste,$64,-60%,1,-,$64,"$26,890",5,Kino Lorber
2024,1,1,1,Wonka,"$17,589,553",-55.5%,"3,817",-234,"$4,608","$167,813,855",4,Warner Bros.
2024,1,2,-,Night Swim,"$14,510,415",-,"3,250",-,"$4,464","$14,510,415",1,Universal Pictures International (UPI)
2024,1,3,4,Anyone But You,"$14,025,726",-22.6%,"3,055",-,"$4,591","$48,239,370",3,Columbia Pictures
2024,1,4,2,Aquaman and the Lost Kingdom,"$13,552,068",-56.6%,"3,553",-234,"$3,814","$102,963,347",3,Warner Bros.
2024,1,5,3,Migration,"$11,995,500",-60.6%,"3,712",-127,"$3,231","$79,565,635",3,Universal Pictures
2024,1,6,6,The Boys in the Boat,"$7,954,484",-44.3%,"2,687",+130,"$2,960","$35,831,103",3,-
2024,1,7,7,The Iron Claw,"$6,420,106",-24.5%,"2,392",-402,"$2,683","$26,235,160",3,A24
2024,1,8,5,The Color Purple,"$6,093,413",-65.3%,"3,218",+15,"$1,893","$55,949,846",3,Warner Bros.
2024,1,9,8,Ferrari,"$3,378,646",-49.1%,"2,121",-265,"$1,592","$16,879,105",3,Neon
2024,1,10,11,Poor Things,"$3,296,065",-21.9%,750,-50,"$4,394","$15,523,307",5,Searchlight Pictures
2024,1,11,10,The Boy and the Heron,"$2,702,639",-38.9%,910,-30,"$2,969","$40,588,271",5,GKIDS
2024,1,12,12,Godzilla Minus One,"$2,426,074",-41.4%,"1,050",-130,"$2,310","$49,866,917",6,-
2024,1,13,9,The Hunger Games: The Ballad of Songbirds & Snakes,"$2,386,683",-53.7%,"1,428",-232,"$1,671","$164,388,255",8,Lionsgate Films
2024,1,14,13,Trolls Band Together,"$1,515,245",-58.3%,"1,137",-380,"$1,332","$100,725,580",8,Universal Pictures
2024,1,15,19,American Fiction,"$1,345,198",+85.5%,114,+74,"$11,799","$3,315,205",4,Metro-Goldwyn-Mayer (MGM)
2024,1,16,14,Wish,"$998,025",-60.8%,900,-365,"$1,108","$62,817,619",8,Walt Disney Studios Motion Pictures
2024,1,17,24,All of Us Strangers,"$618,931",+197.8%,42,+36,"$14,736","$1,059,678",3,Searchlight Pictures
2024,1,18,17,Napoleon,"$399,226",-63.2%,337,-413,"$1,184","$61,303,315",8,Columbia Pictures
2024,1,19,18,Renaissance: A Film by Beyoncé,"$346,259",-54.1%,182,-69,"$1,902","$33,889,684",6,-
2024,1,20,16,Salaar,"$198,401",-82.4%,161,-379,"$1,232","$8,893,552",3,N/A
2024,1,21,20,The Holdovers,"$195,870",-44.2%,153,-84,"$1,280","$18,551,660",11,Focus Features
2024,1,22,26,The Zone of Interest,"$152,205",-11.4%,6,-,"$25,367","$701,386",5,A24
2024,1,23,34,Noryang: Deadly Sea,"$126,259",+246.5%,4,-,"$31,564","$217,340",3,Well Go USA Entertainment
2024,1,24,21,Taylor Swift: The Eras Tour,"$103,440",-54.4%,71,-86,"$1,456","$180,756,269",13,-
2024,1,25,23,Animal,"$92,803",-57.8%,54,+5,"$1,718","$14,967,021",6,N/A
2024,1,26,32,Memory,"$92,444",+119.5%,14,+12,"$6,603","$188,166",3,Ketchup Entertainment
2024,1,27,25,Saltburn,"$82,073",-52.5%,65,-47,"$1,262","$11,425,829",8,Warner Bros.
2024,1,28,22,The Shift,"$74,591",-66.3%,109,-61,$684,"$12,092,679",6,Angel Studios
2024,1,29,-,Weak Layers,"$66,995",-,65,-,"$1,030","$66,995",1,Greenwich Entertainment
2024,1,30,30,Anselm,"$66,263",+40.1%,16,+9,"$4,141","$249,446",5,Janus Films
2024,1,31,27,Anatomy of a Fall,"$55,014",-5.2%,18,+3,"$3,056","$3,833,463",13,-
2024,1,32,31,Dream Scenario,"$37,262",-19.5%,75,+39,$496,"$5,674,808",9,A24
2024,1,33,28,Killers of the Flower Moon,"$34,312",-36.1%,35,-2,$980,"$67,352,778",12,Paramount Pictures
2024,1,34,37,Monster,"$30,831",+6.8%,10,-,"$3,083","$364,785",8,Well Go USA Entertainment
2024,1,35,39,Freud's Last Session,"$25,318",+23.2%,10,+5,"$2,531","$99,770",3,Sony Pictures Releasing
2024,1,36,-,Great Pretender: Razbliuto,"$22,624",-,25,-,$904,"$22,624",1,Sony Pictures Releasing
2024,1,37,36,Radical,"$21,683",-27.4%,20,+6,"$1,084","$8,672,767",10,Pantelion Films
2024,1,38,46,The Teachers' Lounge,"$19,995",+92.6%,3,-,"$6,665","$61,631",3,Sony Pictures Releasing
2024,1,39,38,Priscilla,"$17,986",-12.8%,21,+6,$856,"$20,930,317",11,A24
2024,1,40,40,Menus-Plaisirs - Les Troisgros,"$17,012",-15.8%,10,+2,"$1,701","$100,866",8,Zipporah Films
2024,1,41,48,The Sweet East,"$12,035",+33.7%,3,+2,"$4,011","$107,311",6,Utopia
2024,1,42,41,The Crime Is Mine,"$11,632",-35%,4,+1,"$2,908","$38,759",3,Music Box Films
2024,1,43,35,Thanksgiving,"$8,607",-75.1%,28,-37,$307,"$31,822,151",8,TriStar Pictures
2024,1,44,-,Mayhem!,"$8,510",-,24,-,$354,"$8,510",1,IFC Films
2024,1,45,-,Questions,"$7,181",-,20,-,$359,"$7,181",1,Entertainment Squad
2024,1,46,52,Immediate Family,"$6,683",+115.2%,4,-,"$1,670","$65,637",4,Magnolia Pictures
2024,1,47,43,The Oath,"$6,505",-55.9%,8,-8,$813,"$482,454",5,Freestyle Releasing
2024,1,48,49,Past Lives,"$5,314",+15.5%,3,-1,"$1,771","$11,038,971",32,A24
2024,1,49,50,Barbie,"$5,095",+27.4%,13,-3,$391,"$636,233,117",25,Warner Bros.
2024,1,50,54,Smoke Sauna Sisterhood,"$4,838",+558.2%,5,+4,$967,"$19,839",7,Greenwich Entertainment
2024,1,51,53,Four Daughters,"$4,358",+483.4%,7,+6,$622,"$48,933",11,Kino Lorber
2024,1,52,-,Clean Slate2023 Re-release,"$3,867",-,6,-,$644,"$11,527",6,Rialto Pictures
2024,1,53,47,Oppenheimer,"$3,550",-65.8%,27,+2,$131,"$326,107,905",25,Universal Pictures
2024,1,54,-,Peeping Tom2023 Re-release,"$2,972",-,2,-,"$1,486","$28,179",11,N/A
2024,1,55,42,Stop Making Sense2023  Re-release,"$2,889",-82.3%,4,-4,$722,"$5,117,271",16,-
2024,1,56,-,The Disappearance of Shere Hite,"$2,151",-,3,-,$717,"$48,623",8,N/A
2024,1,57,51,Godard Cinema,"$1,438",-58.9%,3,-1,$479,"$21,684",4,Kino Lorber
2024,1,58,59,La Syndicaliste,$832,"+1,200%",3,+2,$277,"$27,722",6,Kino Lorber
2024,1,59,55,After Death,$305,-50.5%,1,-8,$305,"$11,478,266",11,Angel Studios
2024,1,60,57,Fremont,$138,-72.1%,1,-,$138,"$270,118",20,Music Box Films
2024,2,1,-,Mean Girls,"$38,348,633",-,"3,791",-,"$10,115","$38,348,633",1,Paramount Pictures
2024,2,2,-,The Beekeeper,"$22,653,563",-,"3,303",-,"$6,858","$22,653,563",1,Metro-Goldwyn-Mayer (MGM)
2024,2,3,1,Wonka,"$12,913,883",-26.6%,"3,346",-471,"$3,859","$180,727,738",5,Warner Bros.
2024,2,4,3,Anyone But You,"$10,582,208",-24.6%,"2,935",-120,"$3,605","$58,821,578",4,Columbia Pictures
2024,2,5,5,Migration,"$9,806,800",-18.2%,"3,224",-488,"$3,041","$89,372,435",4,Universal Pictures
2024,2,6,4,Aquaman and the Lost Kingdom,"$7,571,369",-44.1%,"2,741",-812,"$2,762","$110,534,716",4,Warner Bros.
2024,2,7,2,Night Swim,"$6,543,725",-54.9%,"3,257",+7,"$2,009","$21,054,140",2,Universal Pictures International (UPI)
2024,2,8,6,The Boys in the Boat,"$5,496,304",-30.9%,"2,007",-680,"$2,738","$41,327,407",4,-
2024,2,9,7,The Iron Claw,"$3,688,483",-42.5%,"1,591",-801,"$2,318","$29,923,643",4,A24
2024,2,10,-,The Book of Clarence,"$3,572,549",-,"2,010",-,"$1,777","$3,572,549",1,Sony Pictures Releasing
2024,2,11,15,American Fiction,"$2,888,454",+114.7%,625,+511,"$4,621","$6,203,659",5,Metro-Goldwyn-Mayer (MGM)
2024,2,12,10,Poor Things,"$2,829,997",-14.1%,580,-170,"$4,879","$18,353,304",6,Searchlight Pictures
2024,2,13,8,The Color Purple,"$2,612,359",-57.1%,"1,178","-2,040","$2,217","$58,562,205",4,Warner Bros.
2024,2,14,11,The Boy and the Heron,"$1,793,052",-33.7%,610,-300,"$2,939","$42,381,323",6,GKIDS
2024,2,15,12,Godzilla Minus One,"$1,357,544",-44%,605,-445,"$2,243","$51,224,461",7,-
2024,2,16,9,Ferrari,"$945,822",-72%,662,"-1,459","$1,428","$17,824,927",4,Neon
2024,2,17,13,The Hunger Games: The Ballad of Songbirds & Snakes,"$892,690",-62.6%,733,-695,"$1,217","$165,280,945",9,Lionsgate Films
2024,2,18,14,Trolls Band Together,"$808,970",-46.6%,618,-519,"$1,309","$101,534,550",9,Universal Pictures
2024,2,19,17,All of Us Strangers,"$723,794",+16.9%,120,+78,"$6,031","$1,783,472",4,Searchlight Pictures
2024,2,20,-,Soul,"$714,516",-,"1,350",-,$529,"$714,516",1,Walt Disney Studios Motion Pictures
2024,2,21,53,Oppenheimer,"$606,500","+16,984.5%",139,+112,"$4,363","$326,714,405",26,Universal Pictures
2024,2,22,22,The Zone of Interest,"$407,700",+167.9%,25,+19,"$16,308","$1,109,086",6,A24
2024,2,23,16,Wish,"$391,597",-60.8%,395,-505,$991,"$63,209,216",9,Walt Disney Studios Motion Pictures
2024,2,24,26,Memory,"$158,937",+71.9%,151,+137,"$1,052","$347,103",4,Ketchup Entertainment
2024,2,25,21,The Holdovers,"$138,375",-29.4%,100,-53,"$1,383","$18,690,035",12,Focus Features
2024,2,26,18,Napoleon,"$128,180",-67.9%,238,-99,$538,"$61,431,495",9,Columbia Pictures
2024,2,27,-,I Did It My Way,"$122,360",-,36,-,"$3,398","$122,360",1,Well Go USA Entertainment
2024,2,28,35,Freud's Last Session,"$80,648",+218.5%,34,+24,"$2,372","$180,418",4,Sony Pictures Releasing
2024,2,29,31,Anatomy of a Fall,"$79,621",+44.7%,27,+9,"$2,948","$3,913,084",14,-
2024,2,30,23,Noryang: Deadly Sea,"$57,098",-54.8%,13,+9,"$4,392","$274,438",4,Well Go USA Entertainment
2024,2,31,30,Anselm,"$56,262",-15.1%,25,+9,"$2,250","$305,708",6,Janus Films
2024,2,32,29,Weak Layers,"$36,030",-46.2%,12,-53,"$3,002","$103,025",2,Greenwich Entertainment
2024,2,33,38,The Teachers' Lounge,"$31,680",+58.4%,8,+5,"$3,960","$93,311",4,Sony Pictures Releasing
2024,2,34,34,Monster,"$31,430",+1.9%,15,+5,"$2,095","$396,215",9,Well Go USA Entertainment
2024,2,35,-,Driving Madeleine,"$30,004",-,-,-,-,"$30,004",1,Cohen Media Group
2024,2,36,25,Animal,"$23,850",-74.3%,9,-45,"$2,650","$14,990,871",7,N/A
2024,2,37,20,Salaar,"$23,644",-88.1%,9,-152,"$2,627","$8,917,196",4,N/A
2024,2,38,42,The Crime Is Mine,"$21,144",+81.8%,19,+15,"$1,112","$59,903",4,Music Box Films
2024,2,39,41,The Sweet East,"$18,978",+57.7%,5,+2,"$3,795","$126,289",7,Utopia
2024,2,40,32,Dream Scenario,"$18,382",-50.7%,16,-59,"$1,148","$5,693,190",10,A24
2024,2,41,33,Killers of the Flower Moon,"$17,338",-49.5%,23,-12,$753,"$67,370,116",13,Paramount Pictures
2024,2,42,40,Menus-Plaisirs - Les Troisgros,"$14,511",-14.7%,12,+2,"$1,209","$115,377",9,Zipporah Films
2024,2,43,37,Radical,"$13,335",-38.5%,16,-4,$833,"$8,686,102",11,Pantelion Films
2024,2,44,28,The Shift,"$12,494",-83.2%,30,-79,$416,"$12,105,173",7,Angel Studios
2024,2,45,-,Common Ground,"$11,778",-,4,-,"$2,944","$259,228",16,Area 23a
2024,2,46,48,Past Lives,"$9,922",+86.7%,5,+2,"$1,984","$11,048,893",33,A24
2024,2,47,39,Priscilla,"$9,874",-45.1%,8,-13,"$1,234","$20,940,191",12,A24
2024,2,48,-,Household Saints2024 Re-release,"$9,093",-,1,-,"$9,093","$11,323",1,Kino Lorber
2024,2,49,-,Inshallah a Boy,"$9,068",-,1,-,"$9,068","$9,068",1,Greenwich Entertainment
2024,2,50,55,Stop Making Sense2023  Re-release,"$5,405",+87.1%,6,+2,$900,"$5,122,676",17,-
2024,2,51,47,The Oath,"$3,351",-48.5%,8,-,$418,"$485,805",6,Freestyle Releasing
2024,2,52,54,Peeping Tom2023 Re-release,"$3,313",+11.5%,6,+4,$552,"$31,492",12,N/A
2024,2,53,49,Barbie,"$3,284",-35.5%,26,+13,$126,"$636,236,401",26,Warner Bros.
2024,2,54,51,Four Daughters,"$2,575",-40.9%,7,-,$367,"$51,508",12,Kino Lorber
2024,2,55,58,La Syndicaliste,"$1,776",+113.5%,1,-2,"$1,776","$29,498",7,Kino Lorber
2024,2,56,50,Smoke Sauna Sisterhood,"$1,360",-71.9%,3,-2,$453,"$21,199",8,Greenwich Entertainment
2024,2,57,43,Thanksgiving,"$1,230",-85.7%,7,-21,$175,"$31,823,381",9,TriStar Pictures
2024,2,58,46,Immediate Family,$742,-88.9%,2,-2,$371,"$66,379",5,Magnolia Pictures
2024,2,59,57,Godard Cinema,$529,-63.2%,2,-1,$264,"$22,213",5,Kino Lorber
2024,2,60,56,The Disappearance of Shere Hite,$501,-76.7%,1,-2,$501,"$49,124",9,N/A
2024,2,61,59,After Death,$60,-80.3%,1,-,$60,"$11,478,326",12,Angel Studios
2024,3,1,1,Mean Girls,"$15,156,862",-60.5%,"3,826",+35,"$3,961","$53,505,495",2,Paramount Pictures
2024,3,2,2,The Beekeeper,"$12,213,346",-46.1%,"3,330",+27,"$3,667","$34,866,909",2,Metro-Goldwyn-Mayer (MGM)
2024,3,3,3,Wonka,"$8,535,267",-33.9%,"3,136",-210,"$2,721","$189,263,005",6,Warner Bros.
2024,3,4,4,Anyone But You,"$7,573,960",-28.4%,"2,928",-7,"$2,586","$66,395,538",5,Columbia Pictures
2024,3,5,5,Migration,"$6,731,225",-31.4%,"3,094",-130,"$2,175","$96,103,660",5,Universal Pictures
2024,3,6,6,Aquaman and the Lost Kingdom,"$4,747,318",-37.3%,"2,423",-318,"$1,959","$115,282,034",5,Warner Bros.
2024,3,7,-,I.S.S.,"$4,202,222",-,"2,518",-,"$1,668","$4,202,222",1,Bleecker Street Media
2024,3,8,8,The Boys in the Boat,"$3,925,801",-28.6%,"2,012",+5,"$1,951","$45,253,208",5,-
2024,3,9,7,Night Swim,"$3,651,090",-44.2%,"2,708",-549,"$1,348","$24,705,230",3,Universal Pictures International (UPI)
2024,3,10,12,Poor Things,"$3,391,493",+19.8%,"1,400",+820,"$2,422","$21,744,797",7,Searchlight Pictures
2024,3,11,11,American Fiction,"$2,742,839",-5%,850,+225,"$3,226","$8,946,498",6,Metro-Goldwyn-Mayer (MGM)
2024,3,12,9,The Iron Claw,"$2,246,473",-39.1%,"1,321",-270,"$1,700","$32,170,116",5,A24
2024,3,13,10,The Book of Clarence,"$1,550,589",-56.6%,"2,010",-,$771,"$5,123,138",2,Sony Pictures Releasing
2024,3,14,14,The Boy and the Heron,"$1,195,623",-33.3%,580,-30,"$2,061","$43,576,946",7,GKIDS
2024,3,15,15,Godzilla Minus One,"$1,185,002",-12.7%,535,-70,"$2,214","$52,409,463",8,-
2024,3,16,-,Origin,"$1,040,465",-,125,-,"$8,323","$1,040,465",7,-
2024,3,17,13,The Color Purple,"$1,011,686",-61.3%,781,-397,"$1,295","$59,573,891",5,Warner Bros.
2024,3,18,19,All of Us Strangers,"$847,648",+17.1%,295,+175,"$2,873","$2,631,120",5,Searchlight Pictures
2024,3,19,22,The Zone of Interest,"$810,364",+98.8%,82,+57,"$9,882","$1,919,450",7,A24
2024,3,20,17,The Hunger Games: The Ballad of Songbirds & Snakes,"$772,850",-13.4%,"1,115",+382,$693,"$166,053,795",10,Lionsgate Films
2024,3,21,28,Freud's Last Session,"$495,187",+514%,634,+600,$781,"$675,605",5,Sony Pictures Releasing
2024,3,22,18,Trolls Band Together,"$459,100",-43.2%,478,-140,$960,"$101,993,650",10,Universal Pictures
2024,3,23,21,Oppenheimer,"$445,030",-26.6%,254,+115,"$1,752","$327,159,435",27,Universal Pictures
2024,3,24,16,Ferrari,"$411,067",-56.5%,327,-335,"$1,257","$18,235,995",5,Neon
2024,3,25,-,Spider-Man: Across the Spider-Verse2024 Re-release,"$253,602",-,466,-,$544,"$253,602",1,Sony Pictures Releasing
2024,3,26,20,Soul,"$231,638",-67.6%,"1,360",+10,$170,"$946,154",2,Walt Disney Studios Motion Pictures
2024,3,27,23,Wish,"$193,753",-50.5%,185,-210,"$1,047","$63,402,969",10,Walt Disney Studios Motion Pictures
2024,3,28,25,The Holdovers,"$135,415",-2.1%,127,+27,"$1,066","$18,825,450",13,Focus Features
2024,3,29,35,Driving Madeleine,"$78,745",+162.4%,46,-,"$1,711","$108,749",2,Cohen Media Group
2024,3,30,29,Anatomy of a Fall,"$70,285",-11.7%,25,-2,"$2,811","$3,983,369",15,-
2024,3,31,31,Anselm,"$57,078",+1.5%,19,-6,"$3,004","$362,786",7,Janus Films
2024,3,32,33,The Teachers' Lounge,"$51,538",+62.7%,16,+8,"$3,221","$144,849",5,Sony Pictures Releasing
2024,3,33,27,I Did It My Way,"$41,444",-66.1%,36,-,"$1,151","$163,804",2,Well Go USA Entertainment
2024,3,34,26,Napoleon,"$37,219",-71%,71,-167,$524,"$61,468,714",10,Columbia Pictures
2024,3,35,32,Weak Layers,"$35,556",-1.3%,15,+3,"$2,370","$138,581",3,Greenwich Entertainment
2024,3,36,30,Noryang: Deadly Sea,"$28,393",-50.3%,13,-,"$2,184","$302,831",5,Well Go USA Entertainment
2024,3,37,40,Dream Scenario,"$26,608",+44.8%,12,-4,"$2,217","$5,719,798",11,A24
2024,3,38,24,Memory,"$26,328",-83.4%,81,-70,$325,"$373,431",5,Ketchup Entertainment
2024,3,39,-,Inside the Yellow Cocoon Shell,"$19,530",-,2,-,"$9,765","$29,101",1,Kino Lorber
2024,3,40,-,One from the Heart: Reprise2024 Re-release,"$17,923",-,2,-,"$8,961","$17,923",1,Rialto Pictures
2024,3,41,41,Killers of the Flower Moon,"$15,902",-8.3%,16,-7,$993,"$67,386,018",14,Paramount Pictures
2024,3,42,54,Four Daughters,"$15,258",+492.5%,11,+4,"$1,387","$66,766",13,Kino Lorber
2024,3,43,34,Monster,"$15,065",-52.1%,15,-,"$1,004","$411,280",10,Well Go USA Entertainment
2024,3,44,39,The Sweet East,"$13,757",-27.5%,3,-2,"$4,585","$140,046",8,Utopia
2024,3,45,38,The Crime Is Mine,"$13,576",-35.8%,10,-9,"$1,357","$73,479",5,Music Box Films
2024,3,46,36,Animal,"$11,883",-50.2%,5,-4,"$2,376","$15,002,754",8,N/A
2024,3,47,43,Radical,"$10,717",-19.6%,15,-1,$714,"$8,696,819",12,Pantelion Films
2024,3,48,42,Menus-Plaisirs - Les Troisgros,"$10,489",-27.7%,11,-1,$953,"$125,866",10,Zipporah Films
2024,3,49,37,Salaar,"$9,821",-58.5%,4,-5,"$2,455","$8,927,017",5,N/A
2024,3,50,46,Past Lives,"$9,386",-5.4%,9,+4,"$1,042","$11,058,279",34,A24
2024,3,51,49,Inshallah a Boy,"$8,795",-3%,4,+3,"$2,198","$17,863",2,Greenwich Entertainment
2024,3,52,50,Stop Making Sense2023  Re-release,"$8,572",+58.6%,2,-4,"$4,286","$5,131,248",18,-
2024,3,53,-,Pasang: In the Shadow of Everest,"$8,556",-,2,-,"$4,278","$8,556",1,Slice of Pie
2024,3,54,48,Household Saints2024 Re-release,"$6,478",-28.8%,4,+3,"$1,619","$17,801",2,Kino Lorber
2024,3,55,47,Priscilla,"$6,387",-35.3%,6,-2,"$1,064","$20,946,578",13,A24
2024,3,56,44,The Shift,"$6,034",-51.7%,15,-15,$402,"$12,111,207",8,Angel Studios
2024,3,57,51,The Oath,"$3,558",+6.2%,5,-3,$711,"$489,363",7,Freestyle Releasing
2024,3,58,53,Barbie,"$2,020",-38.5%,14,-12,$144,"$636,238,421",27,Warner Bros.
2024,3,59,-,Fremont,"$1,197",-,1,-,"$1,197","$271,315",22,Music Box Films
2024,3,60,-,The Unknown Country,$720,-,1,-,$720,"$68,027",26,Music Box Films
2024,3,61,52,Peeping Tom2023 Re-release,$638,-80.7%,2,-4,$319,"$32,130",13,N/A
2024,3,62,59,Godard Cinema,$255,-51.8%,1,-1,$255,"$22,468",6,Kino Lorber
2024,3,63,57,Thanksgiving,$217,-82.4%,3,-4,$72,"$31,823,598",10,TriStar Pictures
2024,4,1,2,The Beekeeper,"$9,275,467",-24.1%,"3,337",+7,"$2,779","$44,142,376",3,Metro-Goldwyn-Mayer (MGM)
2024,4,2,1,Mean Girls,"$8,885,543",-41.4%,"3,544",-282,"$2,507","$62,391,038",3,Paramount Pictures
2024,4,3,3,Wonka,"$7,093,367",-16.9%,"3,014",-122,"$2,353","$196,356,372",7,Warner Bros.
2024,4,4,4,Anyone But You,"$6,386,116",-15.7%,"2,885",-43,"$2,213","$72,781,654",6,Columbia Pictures
2024,4,5,5,Migration,"$5,965,625",-11.4%,"2,970",-124,"$2,008","$102,069,285",6,Universal Pictures
2024,4,6,10,Poor Things,"$4,311,426",+27.1%,"2,300",+900,"$1,874","$26,056,223",8,Searchlight Pictures
2024,4,7,15,Godzilla Minus One,"$4,009,330",+238.3%,"2,051","+1,516","$1,954","$56,418,793",9,-
2024,4,8,11,American Fiction,"$3,765,007",+37.3%,"1,702",+852,"$2,212","$12,711,505",7,Metro-Goldwyn-Mayer (MGM)
2024,4,9,6,Aquaman and the Lost Kingdom,"$3,491,585",-26.5%,"2,118",-305,"$1,648","$118,773,619",6,Warner Bros.
2024,4,10,8,The Boys in the Boat,"$2,929,180",-25.4%,"1,869",-143,"$1,567","$48,182,388",6,-
2024,4,11,9,Night Swim,"$2,590,510",-29%,"2,268",-440,"$1,142","$27,295,740",4,Universal Pictures International (UPI)
2024,4,12,7,I.S.S.,"$1,854,915",-55.9%,"2,502",-16,$741,"$6,057,137",2,Bleecker Street Media
2024,4,13,16,Origin,"$1,755,963",+68.8%,664,+539,"$2,644","$2,796,428",8,-
2024,4,14,19,The Zone of Interest,"$1,567,048",+93.4%,317,+235,"$4,943","$3,486,498",8,A24
2024,4,15,-,The Chosen: S4 Episodes 1-3,"$1,434,170",-,"2,207",-,$649,"$1,434,170",1,Fathom Events
2024,4,16,12,The Iron Claw,"$1,381,402",-38.5%,926,-395,"$1,491","$33,551,518",6,A24
2024,4,17,23,Oppenheimer,"$1,369,860",+207.8%,"1,268","+1,014","$1,080","$328,529,295",28,Universal Pictures
2024,4,18,-,Fighter,"$1,000,000",-,662,-,"$1,510","$1,000,000",2,Viva Pictures
2024,4,19,14,The Boy and the Heron,"$929,428",-22.3%,610,+30,"$1,523","$44,506,374",8,GKIDS
2024,4,20,28,The Holdovers,"$761,565",+462.4%,"1,270","+1,143",$599,"$19,587,015",14,Focus Features
2024,4,21,18,All of Us Strangers,"$656,044",-22.6%,275,-20,"$2,385","$3,287,164",6,Searchlight Pictures
2024,4,22,13,The Book of Clarence,"$589,214",-62%,669,"-1,341",$880,"$5,712,352",3,Sony Pictures Releasing
2024,4,23,17,The Color Purple,"$579,731",-42.7%,503,-278,"$1,152","$60,153,622",6,Warner Bros.
2024,4,24,41,Killers of the Flower Moon,"$343,760","+2,061.7%",941,+925,$365,"$67,729,778",15,Paramount Pictures
2024,4,25,30,Anatomy of a Fall,"$313,561",+346.1%,380,+355,$825,"$4,296,930",16,-
2024,4,26,22,Trolls Band Together,"$307,805",-33%,352,-126,$874,"$102,301,455",11,Universal Pictures
2024,4,27,20,The Hunger Games: The Ballad of Songbirds & Snakes,"$296,799",-61.6%,444,-671,$668,"$166,350,594",11,Lionsgate Films
2024,4,28,24,Ferrari,"$183,659",-55.3%,170,-157,"$1,080","$18,419,655",6,Neon
2024,4,29,50,Past Lives,"$140,189","+1,393.6%",329,+320,$426,"$11,198,468",35,A24
2024,4,30,27,Wish,"$138,856",-28.3%,155,-30,$895,"$63,541,825",11,Walt Disney Studios Motion Pictures
2024,4,31,21,Freud's Last Session,"$128,397",-74.1%,229,-405,$560,"$804,002",6,Sony Pictures Releasing
2024,4,32,29,Driving Madeleine,"$94,527",+20%,77,+31,"$1,227","$203,276",3,Cohen Media Group
2024,4,33,63,Thanksgiving,"$85,286","+39,202.3%",511,+508,$166,"$31,908,884",11,TriStar Pictures
2024,4,34,52,Stop Making Sense2023  Re-release,"$70,136",+718.2%,15,+13,"$4,675","$5,201,384",19,-
2024,4,35,32,The Teachers' Lounge,"$69,826",+35.5%,29,+13,"$2,407","$214,675",6,Sony Pictures Releasing
2024,4,36,-,Sometimes I Think About Dying,"$43,070",-,2,-,"$21,535","$43,070",1,Oscilloscope
2024,4,37,-,Alienoid: The Return to the Future,"$42,178",-,29,-,"$1,454","$42,178",1,Well Go USA Entertainment
2024,4,38,25,Spider-Man: Across the Spider-Verse2024 Re-release,"$28,833",-88.6%,157,-309,$183,"$282,435",2,Sony Pictures Releasing
